place_name,id,latitude,longitude,Kwh req per block (S19),co2,S19 Kwh req per block,"Production fuel
mix factor
(kgCO_{2} e per kWh)",Power x Emissions factor
Elephant Moraine 96141,9733,-76.18333,157.16667,86509,30.06188931,,,
Elephant Moraine 96142,9734,-76.18333,157.16667,86509,23.72035778,,,
Elephant Moraine 96143,9735,-76.18333,157.16667,86509,24.29767,,,
Elephant Moraine 96144,9736,-76.18333,157.16667,86509,25.34041911,,,
Elephant Moraine 96145,9737,-76.18333,157.16667,86509,30.20512058,,,
Elephant Moraine 96146,9738,-76.18333,157.16667,86509,14.03254804,,,
Elephant Moraine 96147,9739,-76.18333,157.16667,86509,20.91492118,,,
Elephant Moraine 96148,9740,-76.18333,157.16667,86509,21.70304381,,,
Elephant Moraine 96149,9741,-76.18333,157.16667,86509,13.63812634,,,
Elephant Moraine 96150,9742,-76.18333,157.16667,86509,13.20780006,,,
Elephant Moraine 96151,9743,-76.18333,157.16667,86509,11.79500067,,,
Elephant Moraine 96152,9744,-76.18333,157.16667,86509,15.22519069,,,
Elephant Moraine 96153,9745,-76.18333,157.16667,86509,14.38812837,,,
Elephant Moraine 96154,9746,-76.18333,157.16667,86509,20.67167132,,,
Elephant Moraine 96155,9747,-76.18333,157.16667,86509,12.56458285,,,
Elephant Moraine 96156,9748,-76.18333,157.16667,86509,15.32996781,,,
Elephant Moraine 96157,9749,-76.18333,157.16667,86509,16.85568453,,,
Elephant Moraine 96158,9750,-76.18333,157.16667,86509,19.38168873,,,
Elephant Moraine 96159,9751,-76.18333,157.16667,86509,29.46755269,,,
Elephant Moraine 96160,9752,-76.18333,157.16667,86509,18.16790774,,,
Elephant Moraine 96161,9753,-76.18333,157.16667,86509,16.7670796,,,
Elephant Moraine 96162,9754,-76.18333,157.16667,86509,24.50608043,,,
Elephant Moraine 96163,9755,-76.18333,157.16667,86509,26.978387,,,
Elephant Moraine 96164,9756,-76.18333,157.16667,86509,21.86949682,,,
Elephant Moraine 96165,9757,-76.18333,157.16667,86509,29.48384849,,,
Elephant Moraine 96166,9758,-76.18333,157.16667,86509,28.50074905,,,
Elephant Moraine 96167,9759,-76.18333,157.16667,86509,15.71816474,,,
Elephant Moraine 96168,9760,-76.18333,157.16667,86509,12.61014833,,,
Elephant Moraine 96169,9761,-76.18333,157.16667,86509,24.9067064,,,
Elephant Moraine 96170,9762,-76.18333,157.16667,86509,20.06357817,,,
Elephant Moraine 96171,9763,-76.18333,157.16667,86509,29.29779332,,,
Elephant Moraine 96172,9764,-76.18333,157.16667,86509,26.8051316,,,
Elephant Moraine 96173,9765,-76.18333,157.16667,86509,13.19031554,,,
Elephant Moraine 96174,9766,-76.18333,157.16667,86509,27.85864354,,,
Elephant Moraine 96175,9767,-76.18333,157.16667,86509,20.97159738,,,
Elephant Moraine 96176,9768,-76.18333,157.16667,86509,14.1714292,,,
Elephant Moraine 96177,9769,-76.18333,157.16667,86509,29.32137674,,,
Elephant Moraine 96178,9770,-76.18333,157.16667,86509,10.52841387,,,
Elephant Moraine 96179,9771,-76.18333,157.16667,86509,18.95216522,,,
Elephant Moraine 96180,9772,-76.18333,157.16667,86509,27.59347483,,,
Elephant Moraine 96181,9773,-76.18333,157.16667,86509,19.2711246,,,
Elephant Moraine 96182,9774,-76.18333,157.16667,86509,16.08278855,,,
Elephant Moraine 96183,9775,-76.18333,157.16667,86509,28.15881947,,,
Elephant Moraine 96184,9776,-76.18333,157.16667,86509,15.9821026,,,
Elephant Moraine 96185,9777,-76.18333,157.16667,86509,15.29116196,,,
Elephant Moraine 96186,9778,-76.18333,157.16667,86509,24.09853101,,,
Elephant Moraine 96187,9779,-76.18333,157.16667,86509,25.58280242,,,
Elephant Moraine 96188,9780,-76.18333,157.16667,86509,18.59791115,,,
Elephant Moraine 96189,9781,-76.18333,157.16667,86509,15.65552403,,,
Elephant Moraine 96190,9782,-76.18333,157.16667,86509,19.88109544,,,
Elephant Moraine 96191,9783,-76.18333,157.16667,86509,19.76694152,,,
Elephant Moraine 96192,9784,-76.18333,157.16667,86509,14.32708677,,,
Elephant Moraine 96194,9785,-76.18333,157.16667,86509,25.27732749,,,
Elephant Moraine 96195,9786,-76.18333,157.16667,86509,12.68162792,,,
Elephant Moraine 96196,9787,-76.18333,157.16667,86509,12.27577994,,,
Elephant Moraine 96197,9788,-76.18333,157.16667,86509,28.98054541,,,
Elephant Moraine 96198,9789,-76.18333,157.16667,86509,20.67660799,,,
Elephant Moraine 96199,9790,-76.18333,157.16667,86509,18.28379162,,,
Elephant Moraine 96200,9791,-76.18333,157.16667,86509,26.24600329,,,
Elephant Moraine 96201,9792,-76.18333,157.16667,86509,21.21174141,,,
Elephant Moraine 96202,9793,-76.18333,157.16667,86509,19.01616162,,,
Elephant Moraine 96203,9794,-76.18333,157.16667,86509,28.32076843,,,
Elephant Moraine 96204,9795,-76.18333,157.16667,86509,23.30618217,,,
Elephant Moraine 96205,9796,-76.18333,157.16667,86509,18.38423196,,,
Elephant Moraine 96206,9797,-76.18333,157.16667,86509,17.69206839,,,
Elephant Moraine 96207,9798,-76.18333,157.16667,86509,21.19432597,,,
Elephant Moraine 96208,9799,-76.18333,157.16667,86509,19.05929745,,,
Elephant Moraine 96209,9800,-76.18333,157.16667,86509,28.10023982,,,
Elephant Moraine 96210,9801,-76.18333,157.16667,86509,29.85516791,,,
Elephant Moraine 96211,9802,-76.18333,157.16667,86509,14.20948952,,,
Elephant Moraine 96212,9803,-76.18333,157.16667,86509,14.14692468,,,
Elephant Moraine 96213,9804,-76.18333,157.16667,86509,23.06363804,,,
Elephant Moraine 96214,9805,-76.18333,157.16667,86509,18.45732511,,,
Elephant Moraine 96215,9806,-76.18333,157.16667,86509,27.74904717,,,
Elephant Moraine 96216,9807,-76.18333,157.16667,86509,25.72559063,,,
Elephant Moraine 96217,9808,-76.18333,157.16667,86509,20.73820523,,,
Elephant Moraine 96218,9809,-76.18333,157.16667,86509,18.20190214,,,
Elephant Moraine 96219,9810,-76.18333,157.16667,86509,10.34324868,,,
Elephant Moraine 96220,9811,-76.18333,157.16667,86509,29.06618194,,,
Elephant Moraine 96221,9812,-76.18333,157.16667,86509,27.43752355,,,
Elephant Moraine 96222,9813,-76.18333,157.16667,86509,16.87707263,,,
Elephant Moraine 96223,9814,-76.18333,157.16667,86509,30.00640358,,,
Elephant Moraine 96224,9815,-76.18333,157.16667,86509,20.38430774,,,
Elephant Moraine 96225,9816,-76.18333,157.16667,86509,13.88251937,,,
Elephant Moraine 96226,9817,-76.18333,157.16667,86509,10.75908283,,,
Elephant Moraine 96227,9818,-76.18333,157.16667,86509,17.10220602,,,
Elephant Moraine 96228,9819,-76.18333,157.16667,86509,29.92691234,,,
Elephant Moraine 96229,9820,-76.18333,157.16667,86509,17.5370233,,,
Elephant Moraine 96230,9821,-76.18333,157.16667,86509,10.45141895,,,
Elephant Moraine 96231,9822,-76.18333,157.16667,86509,18.42664092,,,
Elephant Moraine 96232,9823,-76.18333,157.16667,86509,17.48511119,,,
Elephant Moraine 96233,9824,-76.18333,157.16667,86509,23.72298302,,,
Elephant Moraine 96234,9825,-76.18333,157.16667,86509,12.16131479,,,
Elephant Moraine 96235,9826,-76.18333,157.16667,86509,17.51731641,,,
Elephant Moraine 96236,9827,-76.18333,157.16667,86509,15.39015011,,,
Elephant Moraine 96237,9828,-76.18333,157.16667,86509,10.78355185,,,
Elephant Moraine 96238,9829,-76.18333,157.16667,86509,21.92976748,,,
Elephant Moraine 96239,9830,-76.18333,157.16667,86509,27.2655576,,,
Elephant Moraine 96240,9831,-76.18333,157.16667,86509,24.79560948,,,
Elephant Moraine 96241,9832,-76.18333,157.16667,86509,16.26555888,,,
Elephant Moraine 96242,9833,-76.18333,157.16667,86509,10.96889274,,,
Elephant Moraine 96243,9834,-76.18333,157.16667,86509,14.68322821,,,
Elephant Moraine 96244,9835,-76.18333,157.16667,86509,19.97908208,,,
Elephant Moraine 96245,9836,-76.18333,157.16667,86509,14.67028678,,,
Elephant Moraine 96246,9837,-76.18333,157.16667,86509,16.73432774,,,
Elephant Moraine 96247,9838,-76.18333,157.16667,86509,10.3749033,,,
Elephant Moraine 96248,9839,-76.18333,157.16667,86509,30.35515308,,,
Elephant Moraine 96249,9840,-76.18333,157.16667,86509,25.48254794,,,
Elephant Moraine 96250,9841,-76.18333,157.16667,86509,10.93489776,,,
Elephant Moraine 96251,9842,-76.18333,157.16667,86509,22.62646417,,,
Elephant Moraine 96252,9843,-76.18333,157.16667,86509,28.26006035,,,
Elephant Moraine 96253,9844,-76.18333,157.16667,86509,13.60721729,,,
Elephant Moraine 96254,9845,-76.18333,157.16667,86509,25.16583946,,,
Elephant Moraine 96255,9846,-76.18333,157.16667,86509,21.90094492,,,
Elephant Moraine 96256,9847,-76.18333,157.16667,86509,11.16473059,,,
Elephant Moraine 96257,9848,-76.18333,157.16667,86509,28.40026723,,,
Elephant Moraine 96258,9849,-76.18333,157.16667,86509,17.15224164,,,
Elephant Moraine 96259,9850,-76.18333,157.16667,86509,26.87075216,,,
Elephant Moraine 96260,9851,-76.18333,157.16667,86509,20.82414324,,,
Elephant Moraine 96261,9852,-76.18333,157.16667,86509,29.02387974,,,
Elephant Moraine 96262,9853,-76.18333,157.16667,86509,13.23101393,,,
Elephant Moraine 96263,9854,-76.18333,157.16667,86509,13.43731752,,,
Elephant Moraine 96264,9855,-76.18333,157.16667,86509,19.90200803,,,
Elephant Moraine 96265,9856,-76.18333,157.16667,86509,14.68624042,,,
Elephant Moraine 96266,9857,-76.18333,157.16667,86509,25.81774891,,,
Elephant Moraine 96267,9858,-76.18333,157.16667,86509,20.1976693,,,
Elephant Moraine 96268,9859,-76.18333,157.16667,86509,15.90480865,,,
Elephant Moraine 96269,9860,-76.18333,157.16667,86509,10.09661697,,,
Elephant Moraine 96270,9861,-76.18333,157.16667,86509,24.50614079,,,
Elephant Moraine 96271,9862,-76.18333,157.16667,86509,29.50209052,,,
Elephant Moraine 96272,9863,-76.18333,157.16667,86509,10.13566709,,,
Elephant Moraine 96273,9864,-76.18333,157.16667,86509,11.37975817,,,
Elephant Moraine 96274,9865,-76.18333,157.16667,86509,26.26139333,,,
Elephant Moraine 96275,9866,-76.18333,157.16667,86509,10.42741808,,,
Elephant Moraine 96276,9867,-76.18333,157.16667,86509,18.45099176,,,
Elephant Moraine 96277,9868,-76.18333,157.16667,86509,29.06241766,,,
Elephant Moraine 96278,9869,-76.18333,157.16667,86509,16.91231398,,,
Elephant Moraine 96279,9870,-76.18333,157.16667,86509,17.35164697,,,
Elephant Moraine 96280,9871,-76.18333,157.16667,86509,20.77395821,,,
Elephant Moraine 96281,9872,-76.18333,157.16667,86509,21.28069506,,,
Elephant Moraine 96282,9873,-76.18333,157.16667,86509,11.26198439,,,
Elephant Moraine 96283,9874,-76.18333,157.16667,86509,18.0882873,,,
Elephant Moraine 96284,9875,-76.18333,157.16667,86509,27.35815309,,,
Elephant Moraine 96285,9876,-76.18333,157.16667,86509,14.4594007,,,
Elephant Moraine 96286,9877,-76.18333,157.16667,86509,14.53038066,,,
Elephant Moraine 96287,9878,-76.18333,157.16667,86509,28.00865366,,,
Elephant Moraine 96288,9879,-76.18333,157.16667,86509,11.80250533,,,
Elephant Moraine 96289,9880,-76.18333,157.16667,86509,29.98763093,,,
Elephant Moraine 96290,9881,-76.18333,157.16667,86509,26.4068359,,,
Elephant Moraine 96291,9882,-76.18333,157.16667,86509,17.38054615,,,
Elephant Moraine 96292,9883,-76.18333,157.16667,86509,19.59404241,,,
Elephant Moraine 96293,9884,-76.18333,157.16667,86509,14.5132127,,,
Elephant Moraine 96294,9885,-76.18333,157.16667,86509,12.44318265,,,
Elephant Moraine 96295,9886,-76.18333,157.16667,86509,14.17824616,,,
Elephant Moraine 96296,9887,-76.18333,157.16667,86509,27.90715824,,,
Elephant Moraine 96297,9888,-76.18333,157.16667,86509,15.13131315,,,
Elephant Moraine 96298,9889,-76.18333,157.16667,86509,22.79362126,,,
Elephant Moraine 96299,9890,-76.18333,157.16667,86509,12.47135214,,,
Elephant Moraine 96300,9891,-76.18333,157.16667,86509,19.28742153,,,
Elephant Moraine 96301,9892,-76.18333,157.16667,86509,27.67182579,,,
Elephant Moraine 96302,9893,-76.18333,157.16667,86509,15.01293192,,,
Elephant Moraine 96303,9894,-76.18333,157.16667,86509,18.1916872,,,
Elephant Moraine 96304,9895,-76.18333,157.16667,86509,22.7397211,,,
Elephant Moraine 96305,9896,-76.18333,157.16667,86509,22.56233972,,,
Elephant Moraine 96306,9897,-76.18333,157.16667,86509,15.4248497,,,
Elephant Moraine 96307,9898,-76.18333,157.16667,86509,13.58259207,,,
Elephant Moraine 96308,9899,-76.18333,157.16667,86509,30.40954263,,,
Elephant Moraine 96309,9900,-76.18333,157.16667,86509,19.23885619,,,
Elephant Moraine 96310,9901,-76.18333,157.16667,86509,28.36412273,,,
Elephant Moraine 96311,9902,-76.18333,157.16667,86509,29.93428151,,,
Elephant Moraine 96312,9903,-76.18333,157.16667,86509,22.85735674,,,
Elephant Moraine 96313,9904,-76.18333,157.16667,86509,20.08555344,,,
Elephant Moraine 96314,9905,-76.18333,157.16667,86509,26.61711088,,,
Elephant Moraine 96315,9906,-76.18333,157.16667,86509,25.18247604,,,
Elephant Moraine 96316,9907,-76.18333,157.16667,86509,28.74744752,,,
Elephant Moraine 96317,9908,-76.18333,157.16667,86509,15.4752863,,,
Elephant Moraine 96318,9909,-76.18333,157.16667,86509,22.56706371,,,
Elephant Moraine 96320,9910,-76.18333,157.16667,86509,20.25982724,,,
Elephant Moraine 96321,9911,-76.18333,157.16667,86509,13.31370241,,,
Elephant Moraine 96322,9912,-76.18333,157.16667,86509,11.26206131,,,
Elephant Moraine 96323,9913,-76.18333,157.16667,86509,15.63928865,,,
Elephant Moraine 96324,9914,-76.18333,157.16667,86509,13.71777566,,,
Elephant Moraine 96325,9915,-76.18333,157.16667,86509,19.58319728,,,
Elephant Moraine 96326,9916,-76.18333,157.16667,86509,30.74636917,,,
Elephant Moraine 96327,9917,-76.18333,157.16667,86509,30.45820773,,,
Elephant Moraine 96328,9918,-76.18333,157.16667,86509,13.07711568,,,
Elephant Moraine 96329,9919,-76.18333,157.16667,86509,26.90205285,,,
Elephant Moraine 96330,9920,-76.18333,157.16667,86509,22.24496444,,,
Elephant Moraine 96331,9921,-76.18333,157.16667,86509,28.22550642,,,
Elephant Moraine 96332,9922,-76.18333,157.16667,86509,12.26257188,,,
Elephant Moraine 96333,9923,-76.18333,157.16667,86509,22.57924556,,,
Elephant Moraine 96334,9924,-76.18333,157.16667,86509,18.30826828,,,
Elephant Moraine 96335,9925,-76.18333,157.16667,86509,29.12240845,,,
Elephant Moraine 96336,9926,-76.18333,157.16667,86509,11.80030086,,,
Elephant Moraine 96337,9927,-76.18333,157.16667,86509,11.21196717,,,
Elephant Moraine 96338,9928,-76.18333,157.16667,86509,23.78642696,,,
Elephant Moraine 96339,9929,-76.18333,157.16667,86509,12.1710862,,,
Elephant Moraine 96340,9930,-76.18333,157.16667,86509,14.44522612,,,
Elephant Moraine 96341,9931,-76.18333,157.16667,86509,28.65875654,,,
Elephant Moraine 96342,9932,-76.18333,157.16667,86509,12.06873755,,,
Elephant Moraine 96343,9933,-76.18333,157.16667,86509,13.89154534,,,
Elephant Moraine 96344,9934,-76.18333,157.16667,86509,10.18450017,,,
Elephant Moraine 96345,9935,-76.18333,157.16667,86509,12.70963678,,,
Elephant Moraine 96346,9936,-76.18333,157.16667,86509,22.65991002,,,
Elephant Moraine 96347,9937,-76.18333,157.16667,86509,23.162185,,,
Elephant Moraine 96348,9938,-76.18333,157.16667,86509,22.12711709,,,
Elephant Moraine 96349,9939,-76.18333,157.16667,86509,26.35941236,,,
Elephant Moraine 96350,9940,-76.18333,157.16667,86509,13.3307789,,,
Elephant Moraine 96351,9941,-76.18333,157.16667,86509,17.30535187,,,
Elephant Moraine 96352,9942,-76.18333,157.16667,86509,20.25403028,,,
Elephant Moraine 99400,9943,-76.18333,157.16667,86509,12.42543466,,,
Elephant Moraine 99401,9944,-76.18333,157.16667,86509,18.98415531,,,
Elephant Moraine 99402,9945,-76.18333,157.16667,86509,17.76035678,,,
Elephant Moraine 99403,9946,-76.18333,157.16667,86509,26.79963396,,,
Elephant Moraine 99404,9947,-76.18333,157.16667,86509,26.10027672,,,
Elephant Moraine 99405,9948,-76.18333,157.16667,86509,29.21993766,,,
Elephant Moraine 99406,9949,-76.18333,157.16667,86509,10.32249447,,,
Elephant Moraine 99407,9950,-76.18333,157.16667,86509,16.96468255,,,
Elephant Moraine 99408,9951,-76.18333,157.16667,86509,22.43049372,,,
Elephant Moraine 99409,9952,-76.18333,157.16667,86509,14.8101167,,,
Elephant Moraine 99410,9953,-76.18333,157.16667,86509,26.48781674,,,
Elephant Moraine 99411,9954,-76.18333,157.16667,86509,25.96433776,,,
Elephant Moraine 99412,9955,-76.18333,157.16667,86509,20.6827275,,,
Elephant Moraine 99413,9956,-76.18333,157.16667,86509,16.5426756,,,
Elephant Moraine 99414,9957,-76.18333,157.16667,86509,14.61581851,,,
Elephant Moraine 99415,9958,-76.18333,157.16667,86509,27.20079085,,,
Elephant Moraine 99416,9959,-76.18333,157.16667,86509,27.23182019,,,
Elephant Moraine 99417,9960,-76.18333,157.16667,86509,16.91775836,,,
Elephant Moraine 99418,9961,-76.18333,157.16667,86509,13.8334276,,,
Elephant Moraine 99419,9962,-76.18333,157.16667,86509,19.59703327,,,
Elephant Moraine 99420,9963,-76.18333,157.16667,86509,16.63035385,,,
Elephant Moraine 99421,9964,-76.18333,157.16667,86509,12.92214068,,,
Elephant Moraine 99422,9965,-76.18333,157.16667,86509,25.09732153,,,
Elephant Moraine 99423,9966,-76.18333,157.16667,86509,26.03976413,,,
Elephant Moraine 99424,9967,-76.18333,157.16667,86509,23.30084835,,,
Elephant Moraine 99425,9968,-76.18333,157.16667,86509,12.60016399,,,
Elephant Moraine 99426,9969,-76.18333,157.16667,86509,20.3217492,,,
Elephant Moraine 99427,9970,-76.18333,157.16667,86509,15.86035915,,,
Elephant Moraine 99428,9971,-76.18333,157.16667,86509,26.49302152,,,
Elephant Moraine 99429,9972,-76.18333,157.16667,86509,29.19420293,,,
Elephant Moraine 99430,9973,-76.18333,157.16667,86509,16.07028343,,,
Elephant Moraine 99431,9974,-76.18333,157.16667,86509,28.55430617,,,
Elephant Moraine 99432,9975,-76.18333,157.16667,86509,12.19974405,,,
Elephant Moraine 99433,9976,-76.18333,157.16667,86509,21.68367855,,,
Elephant Moraine 99434,9977,-76.18333,157.16667,86509,15.20376678,,,
Elephant Moraine 99435,9978,-76.18333,157.16667,86509,29.62662292,,,
Elephant Moraine 99436,9979,-76.18333,157.16667,86509,15.12191126,,,
Elephant Moraine 99437,9980,-76.18333,157.16667,86509,22.59955941,,,
Elephant Moraine 99438,9981,-76.18333,157.16667,86509,13.25043597,,,
Elephant Moraine 99439,9982,-76.18333,157.16667,86509,24.54037203,,,
Elephant Moraine 99440,9983,-76.18333,157.16667,86509,15.75906514,,,
Elephant Moraine 99441,9984,-76.18333,157.16667,86509,15.45241597,,,
Elephant Moraine 99442,9985,-76.18333,157.16667,86509,12.36403316,,,
Elephant Moraine 99443,9986,-76.18333,157.16667,86509,14.98023581,,,
Elephant Moraine 99444,9987,-76.18333,157.16667,86509,30.86931943,,,
Elephant Moraine 99445,9988,-76.18333,157.16667,86509,28.73310454,,,
Elephant Moraine 99446,9989,-76.18333,157.16667,86509,13.80661515,,,
Elephant Moraine 99447,9990,-76.18333,157.16667,86509,11.43571368,,,
Elephant Moraine 99448,9991,-76.18333,157.16667,86509,25.81101704,,,
Elephant Moraine 99449,9992,-76.18333,157.16667,86509,19.94144325,,,
Elephant Moraine 99450,9993,-76.18333,157.16667,86509,22.77574533,,,
Elephant Moraine 99451,9994,-76.18333,157.16667,86509,26.35859112,,,
Elephant Moraine 99452,9995,-76.18333,157.16667,86509,11.83611376,,,
Elephant Moraine 99453,9996,-76.18333,157.16667,86509,23.69992312,,,
Elephant Moraine 99454,9997,-76.18333,157.16667,86509,28.44736358,,,
Elephant Moraine 99456,9998,-76.18333,157.16667,86509,29.36060676,,,
Elephant Moraine 99457,9999,-76.18333,157.16667,86509,11.61218122,,,
Elephant Moraine 99458,10000,-76.18333,157.16667,86509,23.45661337,,,
Elephant Moraine 99459,10001,-76.18333,157.16667,86509,14.34839101,,,
Elephant Moraine A79001,10002,-76.29083,157.26667,86509,12.82381412,,,
Elephant Moraine A79002,10003,-76.33,157.24278,86509,25.75630331,,,
Elephant Moraine A79003,10004,-76.29,157.23833,86509,19.75633726,,,
Elephant Moraine A79004,10005,-76.29167,157.23945,86509,17.45761659,,,
Elephant Moraine A79005,10006,-76.29111,157.23944,86509,24.01470161,,,
Elephant Moraine A79006,10007,-76.29111,157.22278,86509,14.05935103,,,
Elephant Moraine A79007,10008,-76.2886,157.22118,86509,12.86938624,,,
Elephant Moraine A79009,10009,-76.29028,157.22778,86509,18.41029518,,,
Elephant Moraine A79010,10010,-76.29167,157.2225,86509,11.32292651,,,
Elephant Moraine A79011,10011,-76.29111,157.22167,86509,25.58721793,,,
